CODIGO_MACROPROYECTO,MACRO_PROYECTO,CATEGORIA,FECHA,TIPO_DE_PRESUPUESTO,UNIDADES,PESOS
GPR2217,Parque Heredia,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,2/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1940,Ciudad Verde,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,9,4767814400.27
GPR1943,San Antonio,Actual,2/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,0,0.00
GPR1914,Otoño,Actual,2/1/2024,Financiero,7,3994495412.84
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Financiero,8,5640608000.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Financiero,60,9187334902.76
GPR2309,Colsubsidio mz9,Categoria 1,2/1/2024,Financiero,10,5000000000.00
GPR1910,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1917,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1943,San Antonio,Actual,2/1/2024,Financiero,26,3804216000.00
GPR1952,Santa Cruz,Actual,2/1/2024,Financiero,0,0.00
GPR1908,Alejandria,Actual,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,12,3579659480.56
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Financiero,9,2527941176.47
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,5,817146397.14
GPR1914,Otoño,Actual,2/1/2024,Financiero,0,0.00
GPR1914,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,0,0.00
GPR2218,Jardines del rio ,Categoria 1,2/1/2024,Financiero,6,6328218777.78
GPR1921,Las Huerta de Cajica,Actual,2/1/2024,Financiero,0,0.00
GPR1921,Las Huerta de Cajica,Actual,2/1/2024,Financiero,10,4879951735.29
GPR2208,Jardines de Fontanar,Actual,2/1/2024,Financiero,10,5812229156.50
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1973,La Felicidad,Actual,2/1/2024,Financiero,15,8497045790.25
GPR1973,La Felicidad,Actual,2/1/2024,Financiero,7,6228249678.16
GPR1973,La Felicidad,Actual,2/1/2024,Financiero,4,2673913043.48
GPR1969,Lomas Cúcuta,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Lanzamiento,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,0,0.00
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Financiero,9,3673440000.00
GPR1914,Otoño,Actual,2/1/2024,Financiero,0,0.00
GPR1914,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1950,llano alto/Juanambu,Actual,2/1/2024,Financiero,20,2903863636.36
GPR1950,llano alto/Juanambu,Actual,2/1/2024,Financiero,0,0.00
GPR2128,Santa Cruz,Actual,2/1/2024,Financiero,30,3685165311.34
GPR2128,Santa Cruz,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,20,4145750100.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,0,0.00
GPR2316,Maria Auxiliadora,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR2004,Mirador de la cienaga ,Actual,2/1/2024,Financiero,0,0.00
GPR2201,Monterivera,Actual,2/1/2024,Financiero,4,4621847824.24
GPR1902,Alameda del Río,Actual,2/1/2024,Financiero,30,2015563791.42
GPR2401,Mirador de la cienaga ,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1947,Valparaiso,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,4,3469625844.87
GPR1936,Sauces,Actual,2/1/2024,Financiero,0,0.00
GPR1914,Otoño,Actual,2/1/2024,Financiero,9,4699352331.61
GPR1923,Serena del Mar,Actual,2/1/2024,Financiero,8,3718699186.99
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Financiero,0,0.00
GPR1950,llano alto/Juanambu,Categoria 1,2/1/2024,Financiero,0,0.00
GPR1971,llano alto/Juanambu,Categoria 1,2/1/2024,Financiero,0,0.00
GPR2004,Mirador de la cienaga ,Actual,2/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Financiero,0,0.00
GPR2109,Paseo del Parque,Actual,2/1/2024,Financiero,10,2343500800.80
GPR2109,Paseo del Parque,Actual,2/1/2024,Financiero,25,6578021307.66
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,30,5167078634.73
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,10,1850205316.54
GPR1913,Bosque,Actual,2/1/2024,Financiero,0,0.00
GPR1930,Ponte Verdi,Actual,2/1/2024,Financiero,1,1144125594.23
PES2117,Portal de Norte,Categoria 2,2/1/2024,Financiero,0,0.00
PES2117,Portal de Norte,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Futuras Etapas,2/1/2024,Financiero,50,9396000000.00
GPR1916,Granada,Actual,2/1/2024,Financiero,7,1396844547.06
GPR1913,Bosque,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,12,3948684000.00
GPR2107,Proscenio,Categoria 1,2/1/2024,Financiero,2,10280373831.78
GPR1933,Refugio del valle ,Actual,2/1/2024,Financiero,1,1720285045.50
GPR1916,Granada,Actual,2/1/2024,Financiero,0,0.00
GPR1916,Granada,Actual,2/1/2024,Financiero,6,2891980632.00
GPR2013,Las Huerta de Cajica,Actual,2/1/2024,Financiero,12,3100000000.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,30,5584906472.73
GPR2218,Jardines del rio ,Categoria 1,2/1/2024,Financiero,10,7633736695.91
GPR1925,Valle de Luna ,Actual,2/1/2024,Financiero,5,5099024809.78
ADM2318,San Bernardo,Categoria 2,2/1/2024,Financiero,0,0.00
GPR2301,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,4,4604521230.77
GPR1916,Granada,Actual,2/1/2024,Financiero,0,0.00
GPR2003,Senderos de Modelia,Actual,2/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Financiero,10,1845276215.22
GPR1918,Serrania de los Nogales ,Actual,2/1/2024,Financiero,0,0.00
GPR2307,Lote Fan,Categoria 2,2/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Futuras Etapas,2/1/2024,Financiero,0,0.00
GPR1929,Valle de Luna ,Actual,2/1/2024,Financiero,10,2756204400.79
GPR1922,Parque Heredia,Actual,2/1/2024,Financiero,0,0.00
GPR1952,Santa Cruz,Actual,2/1/2024,Financiero,0,0.00
GPR1927,Valle de Luna ,Actual,2/1/2024,Financiero,12,3360000000.00
GPR1923,Serena del Mar,Actual,2/1/2024,Financiero,10,3643835616.44
GPR1914,Otoño,Actual,2/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,9,3772422581.25
GPR2308,Las Palmas - Girardot,Actual,2/1/2024,Financiero,23,3742836000.00
GPR2128,Santa Cruz,Actual,2/1/2024,Financiero,20,3588838338.46
GPR1923,Serena del Mar,Actual,2/1/2024,Financiero,0,0.00
GPR2213,Puente Largo,Categoria 1,2/1/2024,Financiero,10,6311595345.35
GPR2128,Santa Cruz,Actual,2/1/2024,Financiero,20,3641180000.00
GPR1943,San Antonio,Actual,2/1/2024,Financiero,5,662287978.78
GPR1902,Alameda del Río,Actual,2/1/2024,Financiero,0,0.00
GPR2209,Bella Suiza,Actual,2/1/2024,Financiero,5,4688379708.48
GPR1916,Granada,Actual,2/1/2024,Financiero,0,0.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Financiero,0,0.00
GPR1951,,Actual,2/1/2024,Financiero,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Financiero,0,0.00
GPR2005,Valle de Luna ,Actual,2/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Financiero,0,0.00
GPR2109,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,0,0.00
GPR1972,Granada,Actual,2/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Financiero,0,0.00
GPR1912,Boreal ,Actual,2/1/2024,Financiero,0,0.00
GPR1904,Monterivera,Actual,2/1/2024,Financiero,0,0.00
GPR1923,Serena del Mar,Actual,2/1/2024,Financiero,0,0.00
GPR1940,Ciudad Verde,Actual,2/1/2024,Financiero,0,0.00
GPR2213,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR2205,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR2209,Empresarial ,Actual,2/1/2024,Financiero,0,0.00
GPR1907,Alameda  170,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,1950000000.00
GPR1952,Santa Cruz,Actual,2/1/2024,Comercial,5,585000000.00
GPR2116,Ponteverdi,Actual,2/1/2024,Comercial,3,4969787924.25
GPR2205,Otoño,Categoria 2,2/1/2024,Comercial,70,12674564000.00
GPR1940,Ciudad Verde,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,2125000000.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,30,6376500000.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,0,0.00
GPR2205,Otoño,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Comercial,60,12157860000.00
GPR1975,Parque Heredia,Actual,2/1/2024,Comercial,20,3661978840.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,17,3354372000.00
GPR1947,Valparaiso,Lanzamiento,2/1/2024,Comercial,0,0.00
GPR1943,San Antonio,Actual,2/1/2024,Comercial,10,1170000000.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,0,0.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Comercial,9,2944824602.40
GPR1912,Boreal ,Actual,2/1/2024,Comercial,6,3202700010.00
GPR1912,Boreal ,Futuras Etapas,2/1/2024,Comercial,9,6758060184.00
GPR1906,Brisas del Río,Actual,2/1/2024,Comercial,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Comercial,5,897000000.00
GPR1934,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1922,Empresarial ,Actual,2/1/2024,Comercial,2,734000000.00
GPR1949,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,10,1846000000.00
GPR1916,Granada,Actual,2/1/2024,Comercial,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Comercial,3,538200000.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,2125000000.00
GPR2009,Cangrejera,Categoria 1,2/1/2024,Comercial,0,0.00
GPR2009,Cangrejera,Categoria 1,2/1/2024,Comercial,0,0.00
GPR1910,Cantabria ,Actual,2/1/2024,Comercial,3,2103889068.33
GPR2217,Parque Heredia,Actual,2/1/2024,Comercial,13,2431000000.00
GPR2217,Parque Heredia,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,2/1/2024,Comercial,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1940,Ciudad Verde,Actual,2/1/2024,Comercial,10,1820000000.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,9,5521473828.00
GPR1943,San Antonio,Actual,2/1/2024,Comercial,3,444600000.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,0,0.00
GPR1914,Otoño,Actual,2/1/2024,Comercial,7,3771956118.00
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Comercial,40,8132723080.00
GPR2309,Colsubsidio mz9,Categoria 1,2/1/2024,Comercial,0,0.00
GPR1910,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1917,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1943,San Antonio,Actual,2/1/2024,Comercial,15,2198129985.00
GPR1952,Santa Cruz,Actual,2/1/2024,Comercial,0,0.00
GPR1908,Alejandria,Actual,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,12,3652620540.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,0,0.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,10,1950000000.00
GPR1914,Otoño,Actual,2/1/2024,Comercial,5,975000000.00
GPR1914,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,2125000000.00
GPR2218,Jardines del rio ,Categoria 1,2/1/2024,Comercial,6,6348563586.00
GPR1921,Las Huerta de Cajica,Actual,2/1/2024,Comercial,0,0.00
GPR1921,Las Huerta de Cajica,Actual,2/1/2024,Comercial,10,4960662680.00
GPR2208,Jardines de Fontanar,Actual,2/1/2024,Comercial,10,4851966142.86
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1973,La Felicidad,Actual,2/1/2024,Comercial,15,9983439891.49
GPR1973,La Felicidad,Actual,2/1/2024,Comercial,7,6030639132.00
GPR1973,La Felicidad,Actual,2/1/2024,Comercial,1,761133477.43
GPR1969,Lomas Cúcuta,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Lanzamiento,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,5,975000000.00
GPR1921,Las Huerta de Cajica,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Comercial,5,1855859497.00
GPR1914,Otoño,Actual,2/1/2024,Comercial,5,975000000.00
GPR1914,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1950,llano alto/Juanambu,Actual,2/1/2024,Comercial,15,2925000000.00
GPR1950,llano alto/Juanambu,Actual,2/1/2024,Comercial,5,847563866.38
GPR2128,Santa Cruz,Actual,2/1/2024,Comercial,30,3554040090.00
GPR2128,Santa Cruz,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,20,3937197660.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Comercial,3,526500000.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,1969898430.00
GPR2316,Maria Auxiliadora,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1902,Alameda del Río,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR2004,Mirador de la cienaga ,Actual,2/1/2024,Comercial,6,1053000000.00
GPR2201,Monterivera,Actual,2/1/2024,Comercial,4,4548448844.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,15,375000000.00
GPR2401,Mirador de la cienaga ,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1947,Valparaiso,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,4,2993083098.90
GPR1936,Sauces,Actual,2/1/2024,Comercial,2,351000000.00
GPR1914,Otoño,Actual,2/1/2024,Comercial,9,3839481370.29
GPR1923,Serena del Mar,Actual,2/1/2024,Comercial,8,3752508416.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Comercial,4,702000000.00
GPR1950,llano alto/Juanambu,Categoria 1,2/1/2024,Comercial,0,0.00
GPR1971,llano alto/Juanambu,Categoria 1,2/1/2024,Comercial,20,4170713440.00
GPR2004,Mirador de la cienaga ,Actual,2/1/2024,Comercial,4,702000000.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Comercial,20,3457706360.00
GPR2109,Paseo del Parque,Actual,2/1/2024,Comercial,17,4024211287.00
GPR2109,Paseo del Parque,Actual,2/1/2024,Comercial,18,4711179492.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,20,3551688000.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,10,1950000000.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,5,975000000.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,10,1822684520.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,20,4082811980.00
GPR1930,Ponte Verdi,Actual,2/1/2024,Comercial,0,0.00
PES2117,Portal de Norte,Categoria 2,2/1/2024,Comercial,0,0.00
PES2117,Portal de Norte,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1975,Ciudadela del Portal,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1916,Granada,Actual,2/1/2024,Comercial,7,3686623017.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,12,1876717848.00
GPR2107,Proscenio,Categoria 1,2/1/2024,Comercial,5,30000000000.00
GPR1933,Refugio del valle ,Actual,2/1/2024,Comercial,1,1886217769.18
GPR1916,Granada,Actual,2/1/2024,Comercial,0,0.00
GPR1916,Granada,Actual,2/1/2024,Comercial,4,1835511824.00
GPR2013,Las Huerta de Cajica,Actual,2/1/2024,Comercial,12,3158627364.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,30,5261760000.00
GPR2218,Jardines del rio ,Categoria 1,2/1/2024,Comercial,10,8102561120.00
GPR1925,Valle de Luna ,Actual,2/1/2024,Comercial,5,5272588311.72
ADM2318,San Bernardo,Categoria 2,2/1/2024,Comercial,0,0.00
GPR2301,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,4,4454408208.00
GPR1916,Granada,Actual,2/1/2024,Comercial,0,0.00
GPR2003,Senderos de Modelia,Actual,2/1/2024,Comercial,0,0.00
GPR1975,Ciudadela del Portal,Actual,2/1/2024,Comercial,20,3500608040.00
GPR1918,Serrania de los Nogales ,Actual,2/1/2024,Comercial,0,0.00
GPR2307,Lote Fan,Categoria 2,2/1/2024,Comercial,0,0.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,5,903500000.00
GPR1922,Parque Heredia,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1922,Parque Heredia,Futuras Etapas,2/1/2024,Comercial,0,0.00
GPR1929,Valle de Luna ,Actual,2/1/2024,Comercial,10,3026152810.00
GPR1922,Parque Heredia,Actual,2/1/2024,Comercial,-10,-2857232220.00
GPR1952,Santa Cruz,Actual,2/1/2024,Comercial,6,1053000000.00
GPR1927,Valle de Luna ,Actual,2/1/2024,Comercial,12,3951063607.29
GPR1923,Serena del Mar,Actual,2/1/2024,Comercial,10,4479006080.00
GPR1914,Otoño,Actual,2/1/2024,Comercial,2,390000000.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,9,4060738377.00
GPR2308,Las Palmas - Girardot,Actual,2/1/2024,Comercial,23,4608704304.00
GPR2128,Santa Cruz,Actual,2/1/2024,Comercial,10,1677830270.00
GPR1923,Serena del Mar,Actual,2/1/2024,Comercial,0,0.00
GPR2213,Puente Largo,Categoria 1,2/1/2024,Comercial,10,6643161830.00
GPR2128,Santa Cruz,Actual,2/1/2024,Comercial,20,3669482660.00
GPR1943,San Antonio,Actual,2/1/2024,Comercial,5,845000000.00
GPR1902,Alameda del Río,Actual,2/1/2024,Comercial,0,0.00
GPR2209,Bella Suiza,Actual,2/1/2024,Comercial,5,3593988740.00
GPR1916,Granada,Actual,2/1/2024,Comercial,0,0.00
GPR1939,Las Palmas - Girardot,Actual,2/1/2024,Comercial,0,0.00
GPR1951,,Actual,2/1/2024,Comercial,0,0.00
GPR1949,Hacienda RosaBlanca Y Buque,Actual,2/1/2024,Comercial,0,0.00
GPR2005,Valle de Luna ,Actual,2/1/2024,Comercial,0,0.00
GPR1913,Bosque,Actual,2/1/2024,Comercial,0,0.00
GPR2109,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,0,0.00
GPR1972,Granada,Actual,2/1/2024,Comercial,0,0.00
GPR1936,Sauces,Actual,2/1/2024,Comercial,0,0.00
GPR1912,Boreal ,Actual,2/1/2024,Comercial,0,0.00
GPR1904,Monterivera,Actual,2/1/2024,Comercial,0,0.00
GPR1923,Serena del Mar,Actual,2/1/2024,Comercial,0,0.00
GPR1940,Ciudad Verde,Actual,2/1/2024,Comercial,0,0.00
GPR2213,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR2205,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR2209,Empresarial ,Actual,2/1/2024,Comercial,0,0.00
GPR1907,Alameda  170,Actual,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,3/1/2024,Financiero,0,0.00
GPR1952,Santa Cruz,Actual,3/1/2024,Financiero,0,0.00
GPR2116,Ponteverdi,Actual,3/1/2024,Financiero,0,0.00
GPR2205,Otoño,Categoria 2,3/1/2024,Financiero,0,0.00
GPR1940,Ciudad Verde,Actual,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,3/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,3/1/2024,Financiero,40,7885795791.54
GPR1902,Alameda del Río,Actual,3/1/2024,Financiero,0,0.00
GPR2205,Otoño,Categoria 2,3/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,3/1/2024,Financiero,34,6425701781.17
GPR1975,Parque Heredia,Actual,3/1/2024,Financiero,18,3591885978.17
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,17,3611179424.96
GPR1947,Valparaiso,Lanzamiento,3/1/2024,Financiero,0,0.00
GPR1943,San Antonio,Actual,3/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,3/1/2024,Financiero,0,0.00
GPR1939,Las Palmas - Girardot,Actual,3/1/2024,Financiero,9,2840909090.91
GPR1912,Boreal ,Actual,3/1/2024,Financiero,0,0.00
GPR1912,Boreal ,Futuras Etapas,3/1/2024,Financiero,15,8458806799.87
GPR1906,Brisas del Río,Actual,3/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,3/1/2024,Financiero,0,0.00
GPR1934,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1922,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1949,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,15,2865181751.06
GPR1916,Granada,Actual,3/1/2024,Financiero,0,0.00
GPR1975,Ciudadela del Portal,Actual,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,3/1/2024,Financiero,0,0.00
GPR2009,Cangrejera,Categoria 1,3/1/2024,Financiero,0,0.00
GPR2009,Cangrejera,Categoria 1,3/1/2024,Financiero,0,0.00
GPR1910,Cantabria ,Actual,3/1/2024,Financiero,0,0.00
GPR2217,Parque Heredia,Actual,3/1/2024,Financiero,20,3242553800.00
GPR2217,Parque Heredia,Futuras Etapas,3/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,3/1/2024,Financiero,0,0.00
GPR2219,Casablanca - Rionegro,Categoria 2,3/1/2024,Financiero,0,0.00
GPR1940,Ciudad Verde,Actual,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,3/1/2024,Financiero,9,4767814400.27
GPR1943,San Antonio,Actual,3/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,0,0.00
GPR1914,Otoño,Actual,3/1/2024,Financiero,7,3994495412.84
GPR1921,Las Huerta de Cajica,Futuras Etapas,3/1/2024,Financiero,8,5640608000.00
GPR1913,Bosque,Futuras Etapas,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Futuras Etapas,3/1/2024,Financiero,60,9187334902.76
GPR2309,Colsubsidio mz9,Categoria 1,3/1/2024,Financiero,10,5000000000.00
GPR1910,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1917,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1943,San Antonio,Actual,3/1/2024,Financiero,26,3804216000.00
GPR1952,Santa Cruz,Actual,3/1/2024,Financiero,0,0.00
GPR1908,Alejandria,Actual,3/1/2024,Financiero,0,0.00
GPR1936,Sauces,Actual,3/1/2024,Financiero,12,3579659480.56
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,0,0.00
GPR1902,Alameda del Río,Actual,3/1/2024,Financiero,9,2527941176.47
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,0,0.00
GPR1922,Parque Heredia,Actual,3/1/2024,Financiero,5,817146397.14
GPR1914,Otoño,Actual,3/1/2024,Financiero,0,0.00
GPR1914,Empresarial ,Actual,3/1/2024,Financiero,0,0.00
GPR1913,Bosque,Actual,3/1/2024,Financiero,0,0.00
GPR2218,Jardines del rio ,Categoria 1,3/1/2024,Financiero,6,6328218777.78
